Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
20:09:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.586063E+04,2.280945E+00,3.376139E+04,3.570258E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.243592E+00,1.191646E+05,1.233230E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.461352E+01,9.427171E+05,9.689101E+05,1.688317E+00,4.936872E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.028018E+00,1.021865E+05,1.052041E+05,3.747560E-01,2.120127E+04,2.163353E+01,2.923829E+05,2.904111E+05,3.747560E-01,4.472018E+03,2.327271E+01,3.325016E+05,3.361003E+05,1.731217E-02,9.794109E+02,4.399623E-01,5.524559E+03,5.330433E+03,1.731217E-02,2.065887E+02,7.109906E-01,1.016468E+04,1.026374E+04,3.907536E-01,1.460527E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.065887E+03,6.057164E+00,8.662526E+04,8.742163E+04,5.890422E-02,1.898882E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.065887E+02,6.154267E-01,8.801081E+03,8.882511E+03
20:10:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.589408E+04,2.280904E+00,3.372737E+04,3.566796E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.231991E+00,1.189318E+05,1.230812E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.449758E+01,9.403901E+05,9.664553E+05,1.688319E+00,4.936878E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.011290E+00,1.018821E+05,1.048836E+05,3.747560E-01,2.120127E+04,2.163352E+01,2.923828E+05,2.904110E+05,3.747560E-01,4.481452E+03,2.327261E+01,3.324908E+05,3.360894E+05,1.731217E-02,9.794109E+02,4.399539E-01,5.524440E+03,5.330313E+03,1.731217E-02,2.070245E+02,7.098895E-01,1.014854E+04,1.024739E+04,3.908281E-01,1.460692E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.070245E+03,6.046351E+00,8.646661E+04,8.726093E+04,5.890560E-02,1.898912E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.070245E+02,6.142476E-01,8.783821E+03,8.865027E+03
20:11:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.592754E+04,2.280863E+00,3.369334E+04,3.563335E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.221428E+00,1.187135E+05,1.228554E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.438982E+01,9.381774E+05,9.641287E+05,1.688321E+00,4.936885E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.995353E+00,1.015887E+05,1.045753E+05,3.747560E-01,2.120127E+04,2.163351E+01,2.923827E+05,2.904108E+05,3.747560E-01,4.490885E+03,2.327252E+01,3.324800E+05,3.360784E+05,1.731217E-02,9.794109E+02,4.399457E-01,5.524322E+03,5.330193E+03,1.731217E-02,2.074603E+02,7.087804E-01,1.013227E+04,1.023092E+04,3.909019E-01,1.460855E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.074603E+03,6.035450E+00,8.630671E+04,8.709897E+04,5.890697E-02,1.898942E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.074603E+02,6.130596E-01,8.766434E+03,8.847415E+03
20:12:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.596100E+04,2.280821E+00,3.365930E+04,3.559872E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.210644E+00,1.184921E+05,1.226262E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.427971E+01,9.359320E+05,9.617648E+05,1.688323E+00,4.936891E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.979184E+00,1.012921E+05,1.042634E+05,3.747560E-01,2.120127E+04,2.163351E+01,2.923825E+05,2.904107E+05,3.747560E-01,4.500318E+03,2.327242E+01,3.324691E+05,3.360674E+05,1.731217E-02,9.794109E+02,4.399375E-01,5.524206E+03,5.330075E+03,1.731217E-02,2.078961E+02,7.076645E-01,1.011592E+04,1.021435E+04,3.909749E-01,1.461017E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.078961E+03,6.024476E+00,8.614576E+04,8.693594E+04,5.890832E-02,1.898972E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.078961E+02,6.118642E-01,8.748941E+03,8.829697E+03
20:13:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.599445E+04,2.280779E+00,3.362525E+04,3.556407E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.199944E+00,1.182719E+05,1.223979E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.417245E+01,9.337263E+05,9.594428E+05,1.688326E+00,4.936898E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.963294E+00,1.009994E+05,1.039555E+05,3.747560E-01,2.120127E+04,2.163350E+01,2.923824E+05,2.904106E+05,3.747560E-01,4.509751E+03,2.327231E+01,3.324582E+05,3.360564E+05,1.731217E-02,9.794109E+02,4.399294E-01,5.524090E+03,5.329958E+03,1.731217E-02,2.083318E+02,7.065439E-01,1.009949E+04,1.019771E+04,3.910473E-01,1.461176E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.083318E+03,6.013446E+00,8.598401E+04,8.677210E+04,5.890967E-02,1.899002E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.083318E+02,6.106633E-01,8.731369E+03,8.811897E+03
20:14:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.602791E+04,2.280737E+00,3.359120E+04,3.552944E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.189617E+00,1.180569E+05,1.221750E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.406662E+01,9.315406E+05,9.571415E+05,1.688328E+00,4.936904E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.947527E+00,1.007085E+05,1.036494E+05,3.747560E-01,2.120127E+04,2.163349E+01,2.923823E+05,2.904105E+05,3.747560E-01,4.519185E+03,2.327221E+01,3.324473E+05,3.360454E+05,1.731217E-02,9.794109E+02,4.399214E-01,5.523976E+03,5.329843E+03,1.731217E-02,2.087676E+02,7.054196E-01,1.008301E+04,1.018102E+04,3.911189E-01,1.461335E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.087676E+03,6.002372E+00,8.582163E+04,8.660762E+04,5.891100E-02,1.899031E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.087676E+02,6.094578E-01,8.713733E+03,8.794032E+03
20:15:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.606137E+04,2.280693E+00,3.355714E+04,3.549477E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.178670E+00,1.178333E+05,1.219425E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.395421E+01,9.292630E+05,9.547348E+05,1.688330E+00,4.936910E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.931091E+00,1.004081E+05,1.033326E+05,3.747560E-01,2.120127E+04,2.163348E+01,2.923822E+05,2.904104E+05,3.747560E-01,4.528618E+03,2.327211E+01,3.324364E+05,3.360343E+05,1.731217E-02,9.794109E+02,4.399135E-01,5.523863E+03,5.329728E+03,1.731217E-02,2.092034E+02,7.042935E-01,1.006651E+04,1.016430E+04,3.911899E-01,1.461492E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.092034E+03,5.991270E+00,8.565887E+04,8.644275E+04,5.891231E-02,1.899061E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.092034E+02,6.082496E-01,8.696057E+03,8.776129E+03
20:16:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.609482E+04,2.280650E+00,3.352307E+04,3.546010E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.164469E+00,1.175642E+05,1.216599E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.381384E+01,9.265948E+05,9.518886E+05,1.688332E+00,4.936917E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.911842E+00,1.000685E+05,1.029720E+05,3.747560E-01,2.120127E+04,2.163347E+01,2.923821E+05,2.904102E+05,3.747560E-01,4.538051E+03,2.327200E+01,3.324254E+05,3.360232E+05,1.731217E-02,9.794109E+02,4.399057E-01,5.523751E+03,5.329615E+03,1.731217E-02,2.096392E+02,7.031667E-01,1.004999E+04,1.014757E+04,3.912602E-01,1.461647E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.096392E+03,5.980153E+00,8.549589E+04,8.627766E+04,5.891362E-02,1.899089E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.096392E+02,6.070400E-01,8.678361E+03,8.758203E+03
20:17:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.612828E+04,2.280605E+00,3.348900E+04,3.542544E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.150411E+00,1.172971E+05,1.213801E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.367318E+01,9.239226E+05,9.490413E+05,1.688334E+00,4.936923E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.892557E+00,9.972842E+04,1.026112E+05,3.747560E-01,2.120127E+04,2.163346E+01,2.923819E+05,2.904101E+05,3.747560E-01,4.547484E+03,2.327189E+01,3.324144E+05,3.360120E+05,1.731217E-02,9.794109E+02,4.398979E-01,5.523641E+03,5.329503E+03,1.731217E-02,2.100749E+02,7.020412E-01,1.003350E+04,1.013086E+04,3.913298E-01,1.461801E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.100749E+03,5.969040E+00,8.533295E+04,8.611261E+04,5.891492E-02,1.899118E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.100749E+02,6.058306E-01,8.660669E+03,8.740282E+03
20:18:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.616173E+04,2.280561E+00,3.345492E+04,3.539075E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.136989E+00,1.170388E+05,1.211101E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.353799E+01,9.213268E+05,9.462804E+05,1.688336E+00,4.936929E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.873816E+00,9.939590E+04,1.022589E+05,3.747560E-01,2.120127E+04,2.163345E+01,2.923818E+05,2.904100E+05,3.747560E-01,4.556918E+03,2.327178E+01,3.324034E+05,3.360009E+05,1.731217E-02,9.794109E+02,4.398903E-01,5.523532E+03,5.329392E+03,1.731217E-02,2.105107E+02,7.009183E-01,1.001704E+04,1.011419E+04,3.913988E-01,1.461954E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.105107E+03,5.957942E+00,8.517023E+04,8.594780E+04,5.891620E-02,1.899146E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.105107E+02,6.046228E-01,8.643000E+03,8.722385E+03
20:19:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.619519E+04,2.280516E+00,3.342083E+04,3.535606E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.124194E+00,1.167894E+05,1.208496E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.340839E+01,9.188092E+05,9.436063E+05,1.688338E+00,4.936935E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.855641E+00,9.907129E+04,1.019153E+05,3.747560E-01,2.120127E+04,2.163345E+01,2.923817E+05,2.904099E+05,3.747560E-01,4.566351E+03,2.327167E+01,3.323924E+05,3.359897E+05,1.731217E-02,9.794109E+02,4.398827E-01,5.523423E+03,5.329283E+03,1.731217E-02,2.109465E+02,6.997990E-01,1.000063E+04,1.009757E+04,3.914671E-01,1.462105E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.109465E+03,5.946870E+00,8.500789E+04,8.578335E+04,5.891747E-02,1.899175E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.109465E+02,6.034177E-01,8.625368E+03,8.704525E+03
20:20:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.622865E+04,2.280470E+00,3.338674E+04,3.532138E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.112005E+00,1.165484E+05,1.205980E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.328402E+01,9.163645E+05,9.410108E+05,1.688340E+00,4.936941E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.837959E+00,9.875357E+04,1.015790E+05,3.747560E-01,2.120127E+04,2.163344E+01,2.923816E+05,2.904097E+05,3.747560E-01,4.575784E+03,2.327155E+01,3.323813E+05,3.359785E+05,1.731217E-02,9.794109E+02,4.398752E-01,5.523316E+03,5.329174E+03,1.731217E-02,2.113823E+02,6.986842E-01,9.984289E+03,1.008102E+04,3.915348E-01,1.462254E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.113823E+03,5.935832E+00,8.484604E+04,8.561941E+04,5.891873E-02,1.899202E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.113823E+02,6.022161E-01,8.607786E+03,8.686716E+03
20:21:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.626210E+04,2.280424E+00,3.335264E+04,3.528667E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.099891E+00,1.163084E+05,1.203474E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.316005E+01,9.139254E+05,9.384193E+05,1.688342E+00,4.936947E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.820301E+00,9.843618E+04,1.012428E+05,3.747560E-01,2.120127E+04,2.163343E+01,2.923814E+05,2.904096E+05,3.747560E-01,4.585217E+03,2.327144E+01,3.323702E+05,3.359673E+05,1.731217E-02,9.794109E+02,4.398678E-01,5.523210E+03,5.329067E+03,1.731217E-02,2.118180E+02,6.975744E-01,9.968017E+03,1.006454E+04,3.916019E-01,1.462402E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.118180E+03,5.924834E+00,8.468475E+04,8.545603E+04,5.891997E-02,1.899230E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.118180E+02,6.010185E-01,8.590261E+03,8.668964E+03
20:22:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.629556E+04,2.280377E+00,3.331853E+04,3.525195E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.088217E+00,1.160746E+05,1.201031E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.303998E+01,9.115408E+05,9.358869E+05,1.688344E+00,4.936953E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.803039E+00,9.812432E+04,1.009125E+05,3.747560E-01,2.120127E+04,2.163342E+01,2.923813E+05,2.904095E+05,3.747560E-01,4.594651E+03,2.327132E+01,3.323591E+05,3.359560E+05,1.731217E-02,9.794109E+02,4.398604E-01,5.523106E+03,5.328961E+03,1.731217E-02,2.122538E+02,6.964708E-01,9.951834E+03,1.004814E+04,3.916683E-01,1.462549E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.122538E+03,5.913888E+00,8.452420E+04,8.529340E+04,5.892121E-02,1.899257E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.122538E+02,5.998260E-01,8.572811E+03,8.651288E+03
20:23:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.632902E+04,2.280330E+00,3.328442E+04,3.521724E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.076887E+00,1.158456E+05,1.198640E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.292301E+01,9.091996E+05,9.334014E+05,1.688346E+00,4.936958E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.786076E+00,9.781664E+04,1.005868E+05,3.747560E-01,2.120127E+04,2.163341E+01,2.923812E+05,2.904094E+05,3.747560E-01,4.604084E+03,2.327120E+01,3.323480E+05,3.359447E+05,1.731217E-02,9.794109E+02,4.398532E-01,5.523002E+03,5.328856E+03,1.731217E-02,2.126896E+02,6.953742E-01,9.935750E+03,1.003185E+04,3.917342E-01,1.462695E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.126896E+03,5.903000E+00,8.436449E+04,8.513163E+04,5.892243E-02,1.899284E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.126896E+02,5.986396E-01,8.555445E+03,8.633698E+03
20:24:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.636247E+04,2.280283E+00,3.325030E+04,3.518251E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.069267E+00,1.156684E+05,1.196816E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.283967E+01,9.073279E+05,9.314412E+05,1.688348E+00,4.936964E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.772485E+00,9.755605E+04,1.003132E+05,3.747560E-01,2.120127E+04,2.163340E+01,2.923811E+05,2.904092E+05,3.747560E-01,4.613517E+03,2.327108E+01,3.323368E+05,3.359334E+05,1.731217E-02,9.794109E+02,4.398460E-01,5.522899E+03,5.328752E+03,1.731217E-02,2.131254E+02,6.942860E-01,9.919788E+03,1.001568E+04,3.917994E-01,1.462839E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.131254E+03,5.892186E+00,8.420581E+04,8.497091E+04,5.892365E-02,1.899311E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.131254E+02,5.974604E-01,8.538185E+03,8.616215E+03
20:25:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.639593E+04,2.280235E+00,3.321618E+04,3.514776E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.062280E+00,1.155001E+05,1.195086E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,6.276236E+01,9.055405E+05,9.295742E+05,1.688350E+00,4.936970E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.759492E+00,9.730383E+04,1.000487E+05,3.747560E-01,2.120127E+04,2.163339E+01,2.923809E+05,2.904091E+05,3.747560E-01,4.622950E+03,2.327096E+01,3.323256E+05,3.359221E+05,1.731217E-02,9.794109E+02,4.398389E-01,5.522798E+03,5.328649E+03,1.731217E-02,2.135612E+02,6.932072E-01,9.903959E+03,9.999650E+03,3.918641E-01,1.462982E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,2.135612E+03,5.881452E+00,8.404830E+04,8.481136E+04,5.892485E-02,1.899338E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,2.135612E+02,5.962895E-01,8.521041E+03,8.598849E+03
